artist_count;released_year;released_month;released_day;in_spotify_playlists;in_spotify_charts;bpm;danceability__;valence__;energy__;acousticness__;instrumentalness__;liveness__;speechiness__;in_apple_playlists;in_apple_charts;in_deezer_playlists;in_deezer_charts;in_shazam_charts;released_date;track_id_limpo;mode_maiusculo;track_name_limpo;artist_name_limpo;total_playlists;media_total_charts;streams_corrigido;n_musicas;quartil_streams;quartil_bpm;quartil_danceability;quartil_valence;quartil_energy;quartil_acousticness;quartil_instrumentalness;quartil_liveness;quartil_speechiness;segmentacao_streams;segmentacao_bpm;segmentacao_danceability;segmentacao_valence;segmentacao_energy;segmentacao_acousticness;segmentacao_instrumentalness;segmentacao_liveness;segmentacao_speechiness
1;2012;12;5;1622;9;144;73;87;70;6;0;28;5;0;0;356;0;0;05/12/2012;3369956;MAJOR;LOCKED OUT OF HEAVEN;BRUNO MARS;1978;2,25;1481349984;4;4;4;3;4;3;2;2;4;2;Alto;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Baixo
1;2010;11;29;35684;6;105;73;52;76;13;0;5;3;195;125;6280;2;78;29/11/2010;2237089;MAJOR;ROLLING IN THE DEEP;ADELE;42159;52,75;1472799873;4;4;2;3;3;3;2;2;1;1;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo
3;2021;9;8;2780;2;98;73;60;85;17;0;24;5;86;76;59;0;16;08/09/2021;6352056;MINOR;NOSTL;CHRIS BROWN RVSSIAN RAUW ALEJANDRO;2925;23,5;436695353;1;3;1;3;3;4;2;2;4;2;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Baixo
1;2021;12;24;1211;0;105;73;59;81;13;0;9;6;31;0;19;0;2;24/12/2021;8033263;MINOR;SLOMO;CHANEL;1261;0,5;65719930;1;1;2;3;3;4;2;1;1;2;Baixo;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo
3;2021;6;24;6556;0;172;74;79;66;11;0;8;16;93;5;67;1;0;24/06/2021;8454029;MINOR;AM REMIX;J BALVIN NIO GARCIA BAD BUNNY;6716;1,5;528544703;1;3;4;3;4;2;2;3;1;4;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Baixo;Alto
1;2022;12;2;2321;36;96;74;61;83;11;0;35;6;29;65;34;5;3;02/12/2022;1054764;MINOR;CHORRITO PA LAS ANIMAS;FEID;2384;27,25;345031710;8;3;1;3;3;4;2;2;4;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
2;2022;6;3;5281;14;101;74;43;69;12;0;12;7;94;21;80;15;38;03/06/2022;1912112;MAJOR;I LIKE YOU A HAPPIER SONG WITH DOJA CAT;POST MALONE DOJA CAT;5455;22;609293408;1;4;2;3;2;3;2;3;2;3;Alto;Baixo;Alto;Baixo;Alto;Baixo;Alto;Baixo;Alto
2;2012;1;1;26792;32;144;74;37;53;7;0;21;10;69;113;695;0;458;01/01/2012;7811952;MINOR;MONEY TREES;KENDRICK LAMAR JAY ROCK;27556;150,75;1093605526;1;4;4;3;2;1;2;3;3;3;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto;Alto
1;1968;7;1;15890;14;116;74;76;70;7;0;13;3;71;37;653;0;167;01/07/1968;6250958;MAJOR;HAVE YOU EVER SEEN THE RAIN;CREEDENCE CLEARWATER REVIVAL;16614;54,5;1145727611;1;4;2;3;4;3;2;1;3;1;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Baixo
1;2023;3;17;804;25;172;74;76;76;6;0;10;9;29;76;24;0;162;17/03/2023;4148996;MINOR;WHAT IT IS SOLO VERSION;DOECHII;857;65,75;95131998;1;1;4;3;4;3;2;1;2;3;Baixo;Alto;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto
2;2022;9;29;2460;13;94;74;64;73;6;0;10;6;53;7;56;3;1;29/09/2022;5031236;MINOR;BESOS MOJA2;WISIN  YANDEL ROSAL;2569;6;309483971;1;3;1;3;3;3;2;3;2;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Alto
1;2022;8;5;1379;4;172;74;46;58;15;0;13;8;23;10;18;0;0;05/08/2022;6604479;MINOR;SI TE LA ENCUENTRAS POR AH;FEID;1420;3,5;179061440;8;2;4;3;2;2;2;4;3;3;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto;Alto
1;2021;10;22;3047;9;123;75;93;86;8;0;14;3;77;31;85;5;28;22/10/2021;4421880;MINOR;TACONES ROJOS;SEBASTIAN YATRA;3209;18,25;510876816;2;3;3;3;4;4;2;3;3;1;Alto;Alto;Alto;Alto;Alto;Baixo;Alto;Alto;Baixo
1;2014;1;1;11434;53;96;75;57;68;9;0;13;6;154;123;410;2;81;01/01/2014;3921634;MAJOR;BLANK SPACE;TAYLOR SWIFT;11998;64,75;1355959075;34;4;1;3;3;3;2;1;3;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
3;2022;11;4;1930;0;122;75;45;63;6;0;35;12;24;8;17;0;1;04/11/2022;2598352;MINOR;PUSSY  MILLIONS FEAT TRAVIS SCOTT;DRAKE TRAVIS SCOTT 21 SAVAGE;1971;2,25;191333656;1;2;3;3;2;2;2;3;4;4;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto;Alto
2;2020;9;21;3221;2;116;75;36;76;12;0;10;10;67;13;139;0;40;21/09/2020;8672552;MAJOR;MON AMOUR  REMIX;AITANA ZZOILO;3427;13,75;578207856;1;3;2;3;2;3;2;4;2;3;Alto;Baixo;Alto;Baixo;Alto;Baixo;Alto;Baixo;Alto
2;2022;1;7;1178;0;110;75;85;84;10;0;31;19;9;10;9;0;0;07/01/2022;7432867;MAJOR;I HEARD YOURE MARRIED FEAT LIL WAYNE;THE WEEKND LIL WAYNE;1196;2,5;91656026;1;1;2;3;4;4;2;3;4;4;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto;Alto
2;2019;6;28;6398;31;176;75;43;65;15;0;11;32;177;109;305;3;5;28/06/2019;2767209;MAJOR;LA CANCI;J BALVIN BAD BUNNY;6880;37;1435127549;1;4;4;3;2;2;2;4;2;4;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto
1;2021;12;17;1492;0;80;76;92;62;6;0;8;13;44;63;91;0;24;17/12/2021;2003358;MAJOR;MUJERIEGO;RYAN CASTRO;1627;21,75;231996128;2;2;1;3;4;2;2;2;1;4;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto
2;2023;5;26;381;5;134;76;61;58;6;0;16;3;23;82;6;0;113;26/05/2023;4053069;MAJOR;STAND BY ME FEAT MORGAN WALLEN;LIL DURK MORGAN WALLEN;410;50;46065667;1;1;3;3;3;2;2;3;3;1;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto;Baixo
2;2021;9;2;2012;0;105;76;58;84;10;0;13;10;101;12;38;0;0;02/09/2021;4102590;MAJOR;LEY SECA;ANUEL AA JHAY CORTEZ;2151;3;355219175;1;3;2;3;3;4;2;1;3;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
1;2021;7;8;3506;10;178;76;63;77;14;0;15;22;103;76;100;1;1;08/07/2021;3386819;MAJOR;SOBRIO;MALUMA;3709;22;513643924;1;3;4;3;3;4;2;1;3;4;Alto;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
6;2022;12;12;130;4;116;77;65;80;6;0;15;4;21;79;2;0;0;12/12/2022;1936946;MINOR;BESHARAM RANG FROM PATHAAN;VISHALSHEKHAR SHILPA RAO CARALISA MONTEIRO KUMAAR VISHAL DADLANI SHEKHAR RAVJIANI;153;20,75;140187018;1;2;2;3;3;4;2;1;3;1;Baixo;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Baixo
3;2022;11;24;995;19;136;77;79;73;15;0;27;10;12;117;9;5;3;24/11/2022;8123858;MINOR;AMG;NATANAEL CANO GABITO BALLESTEROS PESO PLUMA;1016;36;463564958;1;3;3;3;4;3;2;1;4;3;Alto;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
2;2023;6;23;1004;35;130;77;84;89;17;0;43;5;42;80;58;3;169;23/06/2023;3670203;MINOR;BABY HELLO;RAUW ALEJANDRO BIZARRAP;1104;71,75;54266102;2;1;3;3;4;4;2;3;4;2;Baixo;Alto;Alto;Alto;Alto;Baixo;Alto;Alto;Baixo
1;2023;4;24;271;12;137;77;35;88;16;0;17;9;16;103;9;0;55;24/04/2023;4502825;MAJOR;SUPER;SEVENTEEN;296;42,5;91221625;1;1;3;3;2;4;2;3;3;3;Baixo;Alto;Alto;Baixo;Alto;Baixo;Alto;Alto;Alto
2;2013;7;16;1550;0;81;77;68;70;6;0;17;20;0;0;14;0;0;16/07/2013;4722538;MAJOR;THINKING WITH MY DICK;KEVIN GATES JUICY J;1564;0;109091573;1;1;1;3;3;3;2;3;3;4;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto;Alto
1;2022;8;26;615;0;120;77;78;91;14;0;33;12;14;77;15;1;2;26/08/2022;4363557;MINOR;TALK THAT TALK;TWICE;644;20;189476119;2;2;2;3;4;4;2;1;4;4;Baixo;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
2;2023;6;21;871;32;128;78;59;65;10;0;26;5;25;59;32;5;88;21/06/2023;8262356;MAJOR;RAUW ALEJANDRO BZRP MUSIC SESSIONS VOL 56;RAUW ALEJANDRO BIZARRAP;928;46;66902503;2;1;3;3;3;2;2;3;4;2;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto;Baixo
1;2022;9;13;330;0;93;78;75;62;6;0;15;6;3;0;2;0;0;13/09/2022;7512111;MAJOR;LADY MI AMOR;FEID;335;0;53987404;8;1;1;3;4;2;2;2;3;3;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto
2;2023;1;23;961;26;138;78;89;83;10;0;12;5;19;143;10;6;15;23/01/2023;7143216;MINOR;PRC;NATANAEL CANO PESO PLUMA;990;47,5;436027885;1;3;3;3;4;4;2;2;2;2;Alto;Alto;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo
3;2022;3;31;859;0;82;79;48;84;13;0;21;23;14;0;11;0;0;31/03/2022;3841850;MAJOR;SI QUIEREN FRONTEAR;DE LA GHETTO DUKI QUEVEDO;884;0;178512385;1;2;1;4;2;4;2;2;3;4;Baixo;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Alto;Alto
2;2022;12;15;1701;15;113;79;66;74;8;0;11;5;30;15;34;2;47;15/12/2022;2733163;MINOR;PLAYA DEL INGL;MYKE TOWERS QUEVEDO;1765;19,75;221409663;1;2;2;4;3;3;2;3;2;2;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Baixo
1;2023;6;22;250;26;130;79;96;86;9;0;9;9;16;149;10;5;168;22/06/2023;7510507;MINOR;SABOR FRESA;FUERZA REGIDA;276;87;78300654;2;1;3;4;4;4;2;1;1;3;Baixo;Alto;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto
2;2023;1;13;415;2;100;79;60;68;7;0;26;4;15;40;21;1;15;13/01/2023;7349725;MAJOR;VIBE FEAT JIMIN OF BTS;TAEYANG JIMIN;451;14,5;152850295;1;2;2;4;3;3;2;2;4;2;Baixo;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Baixo
2;2023;5;18;1134;22;93;79;58;62;11;0;11;23;39;14;48;2;3;18/05/2023;5495832;MAJOR;69;NICKY JAM FEID;1221;10,25;57945987;1;1;1;4;3;2;2;3;2;4;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Alto;Baixo;Alto
1;2021;4;30;2844;2;180;80;71;68;6;0;10;37;29;2;35;1;0;30/04/2021;3076130;MINOR;JORDAN;RYAN CASTRO;2908;1,25;394030335;2;3;4;4;4;3;2;4;2;4;Alto;Alto;Alto;Alto;Alto;Baixo;Alto;Baixo;Alto
1;2022;5;6;4576;0;160;80;74;60;8;0;14;26;79;13;93;0;17;06/05/2022;7321459;MINOR;VEGAS FROM THE ORIGINAL MOTION PICTURE SOUNDTRACK ELVIS;DOJA CAT;4748;7,5;448500832;4;3;4;4;4;2;2;3;3;4;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto;Alto
1;2022;5;12;4526;12;88;80;55;56;13;0;8;9;156;275;150;3;128;12/05/2022;8555295;MINOR;LAST LAST;BURNA BOY;4832;104,5;293466523;2;3;1;4;3;2;2;1;1;3;Alto;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto
2;2023;5;1;327;13;104;80;38;88;11;0;11;5;14;110;9;0;49;01/05/2023;2012053;MINOR;UNFORGIVEN FEAT NILE RODGERS;NILE RODGERS LE SSERAFIM;350;43;92035115;1;1;2;4;2;4;2;2;2;2;Baixo;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Baixo
3;2022;9;22;869;7;138;80;82;81;14;0;13;36;14;12;12;2;28;22/09/2022;7654973;MAJOR;BAMBA FEAT AITCH  BIA;LUCIANO AITCH B;895;12,25;146223492;1;2;3;4;4;4;2;1;3;4;Baixo;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
1;2022;5;6;4004;33;98;80;23;48;14;0;6;5;34;65;43;6;2;06/05/2022;1621586;MINOR;EFECTO;BAD BUNNY;4081;26,5;1047480053;19;4;1;4;1;1;2;3;1;2;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Baixo
4;2022;5;20;3559;3;170;80;77;85;11;0;17;14;36;1;31;0;1;20/05/2022;7220913;MINOR;LA LLEVO AL CIELO FT ENGO F;NENGO FLOW ANUEL AA CHRIS JEDI CHENCHO CORLEONE;3626;1,25;333146475;1;3;4;4;4;4;2;1;3;4;Alto;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
1;2022;10;21;1948;0;80;80;16;28;17;0;12;39;12;9;16;0;0;21/10/2022;7270435;MINOR;VIGILANTE SHIT;TAYLOR SWIFT;1976;2,25;253650850;34;2;1;4;1;1;2;4;2;4;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto
2;2022;12;2;880;0;112;80;15;54;9;0;38;5;3;7;10;0;0;02/12/2022;8283550;MAJOR;RAINDROPS INSANE WITH TRAVIS SCOTT;TRAVIS SCOTT METRO BOOMIN;893;1,75;110649992;1;1;2;4;1;2;2;3;4;2;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Alto;Baixo
8;2023;6;1;1150;31;120;81;63;68;11;0;11;4;22;33;34;7;184;01/06/2023;4801316;MAJOR;LOS DEL ESPACIO;BIG ONE DUKI LIT KILLAH MARIA BECERRA FMK RUSHERKING EMILIA TIAGO PZK;1206;63,75;123122413;1;1;2;4;3;3;2;3;2;2;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Baixo
2;2020;1;16;6955;0;166;81;83;75;14;0;29;34;65;45;398;0;1;16/01/2020;2744235;MINOR;CONTECTION;GODZZ ZAKARIA;7418;11,5;1180896317;1;4;4;4;4;3;2;3;4;4;Alto;Alto;Alto;Alto;Alto;Baixo;Alto;Alto;Alto
2;2023;6;29;859;40;122;81;74;71;14;0;56;4;35;109;41;14;211;29/06/2023;4576591;MINOR;MOJABI GHOST;TAINY BAD BUNNY;935;93,5;61245289;1;1;3;4;4;3;2;1;4;1;Baixo;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Baixo
2;2022;3;25;2697;1;90;81;59;83;9;0;11;5;55;3;32;0;0;25/03/2022;6390690;MAJOR;X LTIMA;DADDY YANKEE BAD BUNNY;2784;1;349746291;2;3;1;4;3;4;2;1;2;2;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo
1;2021;10;1;1150;0;120;81;92;90;9;0;8;7;20;99;44;0;2;01/10/2021;8744804;MAJOR;THE FEELS;TWICE;1214;25,25;345903614;2;3;2;4;4;4;2;1;1;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto
2;2022;9;13;308;0;92;81;48;70;13;0;15;7;6;1;6;0;0;13/09/2022;3827200;MAJOR;XQ TE PONES AS;YANDEL FEID;320;0,25;47093942;2;1;1;4;2;3;2;1;3;3;Baixo;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Alto;Alto
1;2021;11;11;4673;2;92;81;40;73;15;0;9;8;123;113;180;1;4;11/11/2021;5145584;MINOR;ENVOLVER;ANITTA;4976;30;546191065;1;3;1;4;2;3;2;3;1;3;Alto;Baixo;Alto;Baixo;Alto;Baixo;Alto;Baixo;Alto
2;2022;3;11;3501;0;124;81;68;63;17;0;10;22;69;2;51;11;0;11/03/2022;1904497;MAJOR;SWEETEST PIE;DUA LIPA MEGAN THEE STALLION;3621;3,25;299634472;1;3;3;4;3;2;2;1;2;4;Alto;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto
2;2022;4;29;1351;0;150;82;82;66;13;0;11;6;26;1;17;0;0;29/04/2022;2442031;MINOR;HONEST FEAT DON TOLIVER;JUSTIN BIEBER DON TOLIVER;1394;0,25;106919680;1;1;4;4;4;3;2;3;2;2;Baixo;Alto;Alto;Alto;Alto;Baixo;Alto;Baixo;Baixo
2;2023;4;21;1305;34;91;82;47;62;10;0;10;15;29;26;43;5;44;21/04/2023;1183111;MAJOR;NIA BO;SEAN PAUL FEID;1377;27,25;115010040;1;1;1;4;2;2;2;2;2;4;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Alto
1;2023;4;7;2066;6;142;82;54;44;6;0;33;7;58;70;43;0;182;07/04/2023;2754241;MINOR;SEARCH  RESCUE;DRAKE;2167;64,5;175097833;4;2;4;4;3;1;2;1;4;3;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto
6;2022;12;22;138;4;105;82;62;74;10;0;33;7;13;78;2;0;0;22/12/2022;6602768;MAJOR;JHOOME JO PATHAAN;ARIJIT SINGH VISHAL DADLANI SUKRITI KAKAR VISHALSHEKHAR SHEKHAR RAVJIANI KUMAAR;153;20,5;1365184;1;1;2;4;3;3;2;1;4;3;Baixo;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
1;2022;5;6;892;3;130;82;50;67;12;0;13;5;10;24;11;0;0;06/05/2022;1532080;MAJOR;DOS MIL 16;BAD BUNNY;913;6,75;338422004;19;3;3;4;2;3;2;1;3;2;Alto;Alto;Alto;Baixo;Alto;Baixo;Baixo;Alto;Baixo
1;2022;10;28;3469;0;120;82;55;45;15;3;9;10;71;95;31;0;2;28/10/2022;7526938;MINOR;SHIRT;SZA;3571;24,25;309653982;19;3;2;4;3;1;2;4;1;3;Alto;Baixo;Alto;Alto;Baixo;Baixo;Alto;Baixo;Alto
3;2022;5;27;3983;0;100;82;76;70;16;0;8;5;73;45;119;0;0;27/05/2022;3169976;MINOR;POTION WITH DUA LIPA  YOUNG THUG;CALVIN HARRIS DUA LIPA YOUNG THUG;4175;11,25;190625045;1;2;2;4;4;3;2;3;1;2;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Baixo
3;2022;10;20;1320;0;97;82;67;77;8;0;12;5;29;26;17;0;0;20/10/2022;6773043;MAJOR;EN LA DE ELLA;FEID SECH JHAYCO;1366;6,5;133895612;1;1;1;4;3;3;2;2;2;2;Baixo;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo
2;2022;6;8;1401;0;128;82;42;75;6;0;63;6;26;16;17;0;1;08/06/2022;4012549;MINOR;VILLANO ANTILLANO BZRP MUSIC SESSIONS VOL 51;BIZARRAP VILLANO ANTILLANO;1444;4,25;248511839;1;2;3;4;2;3;2;1;4;2;Baixo;Alto;Alto;Baixo;Alto;Baixo;Baixo;Alto;Baixo
1;2022;3;10;555;0;105;83;32;82;14;0;12;4;10;4;4;0;0;10/03/2022;7036044;MAJOR;STEFANIA KALUSH ORCHESTRA;KALUSH;569;1;53729194;1;1;2;4;1;4;2;2;2;1;Baixo;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Baixo
1;2021;12;1;521;1;120;83;59;73;6;0;5;11;17;89;11;0;0;01/12/2021;1640645;MAJOR;ELEVEN;IVE;549;22,5;247737946;4;2;2;4;3;3;2;1;1;3;Baixo;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto
3;2022;3;18;2995;0;98;83;63;74;14;0;16;6;49;17;30;0;0;18/03/2022;7500786;MINOR;PANTYSITO;FEID ALEJO ROBI;3074;4,25;273005485;1;3;1;4;3;3;2;2;3;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
2;2023;5;12;2175;23;143;83;69;44;15;0;10;33;69;145;69;2;478;12/05/2023;7083603;MAJOR;ALL MY LIFE FEAT J COLE;J COLE LIL DURK;2313;162;144565150;1;2;4;4;3;1;2;2;2;4;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto
2;2022;6;2;896;0;92;83;56;82;10;0;9;5;0;0;2;0;0;02/06/2022;3786238;MAJOR;NOS COMEMOS FEAT OZUNA;OZUNA TIAGO PZK;898;0;138334433;1;2;1;4;3;4;2;4;1;2;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Baixo
1;2022;7;15;2332;2;109;84;72;74;10;0;34;7;0;0;25;0;0;15/07/2022;5080031;MINOR;ABOUT DAMN TIME;LIZZO;2357;0,5;723894473;3;4;2;4;4;3;2;3;4;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto;Alto
3;2020;7;24;272;4;95;84;49;72;8;0;15;8;7;21;2;0;0;24/07/2020;2816072;MINOR;EXCUSES;INTENSE AP DHILLON GURINDER GILL;281;6,25;327498031;1;3;1;4;2;3;2;2;3;3;Alto;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Alto;Alto
1;2022;4;14;9021;0;109;84;72;74;10;0;34;7;242;49;272;21;24;14/04/2022;7173596;MINOR;ABOUT DAMN TIME;LIZZO;9535;23,5;723894473;3;4;2;4;4;3;2;3;4;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto;Alto
3;2023;2;23;1190;0;137;84;44;67;8;0;11;6;29;3;18;0;19;23/02/2023;3895305;MINOR;PRIVATE LANDING FEAT JUSTIN BIEBER  FUTURE;DON TOLIVER FUTURE JUSTIN BIEBER;1237;5,5;105062254;1;1;3;4;2;3;2;3;2;3;Baixo;Alto;Alto;Baixo;Alto;Baixo;Alto;Baixo;Alto
1;2022;7;15;2332;2;109;84;72;74;10;0;34;7;0;0;25;0;0;15/07/2022;5080031;MINOR;ABOUT DAMN TIME;LIZZO;2357;0,5;723894473;3;4;2;4;4;3;2;3;4;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto;Alto
1;2010;7;20;492;36;95;84;52;77;12;0;7;4;4;3;19;0;0;20/07/2010;6057014;MINOR;ES UN SECRETO;PLAN B;515;9,75;540654286;1;3;1;4;3;4;2;3;1;1;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Baixo
1;2022;4;14;9021;0;109;84;72;74;10;0;34;7;242;49;272;21;24;14/04/2022;7173596;MINOR;ABOUT DAMN TIME;LIZZO;9535;23,5;723894473;3;4;2;4;4;3;2;3;4;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto;Alto
2;2022;2;10;6809;28;94;84;90;70;9;0;14;8;151;102;175;5;29;10/02/2022;2838411;MINOR;MAMIII;KAROL G BECKY G;7135;41;716591492;1;4;1;4;4;3;2;3;3;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto;Alto
1;2022;5;6;897;0;115;85;72;58;9;0;49;12;6;20;8;0;0;06/05/2022;4940529;MINOR;AGOSTO;BAD BUNNY;911;5;246127838;19;2;2;4;4;2;2;1;4;4;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto
3;2023;6;2;1945;87;99;85;83;68;7;0;36;20;74;182;87;14;1093;02/06/2023;5420196;MAJOR;POPULAR WITH PLAYBOI CARTI  MADONNA  THE IDOL VOL 1 MUSIC FROM THE HBO ORIGINAL SERIES;THE WEEKND MADONNA PLAYBOI CARTI;2106;344;115364561;1;1;1;4;4;3;2;1;4;4;Baixo;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
3;2021;9;3;5199;0;146;85;22;37;13;0;7;30;45;43;45;0;3;03/09/2021;4666772;MINOR;KNIFE TALK WITH 21 SAVAGE FT PROJECT PAT;DRAKE PROJECT PAT 21 SAVAGE;5289;11,5;594482982;1;3;4;4;1;1;2;3;1;4;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto
2;2022;2;18;5115;13;122;85;42;80;6;0;17;14;109;38;301;1;33;18/02/2022;3380441;MAJOR;BELLY DANCER;BYOR IMANBEK;5525;21,25;383835984;1;3;3;4;2;4;2;3;3;4;Alto;Alto;Alto;Baixo;Alto;Baixo;Alto;Alto;Alto
1;2023;5;15;1096;83;130;85;22;62;12;0;28;9;60;210;48;11;953;15/05/2023;5563881;MINOR;FUKUMEAN;GUNNA;1204;314,25;95217315;1;1;3;4;1;2;2;3;4;3;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto;Alto
2;2021;4;29;3406;16;92;85;92;54;16;0;29;7;61;23;70;1;0;29/04/2021;1027228;MAJOR;MIN;TINI MARIA BECERRA;3537;10;596152090;1;3;1;4;4;2;2;2;4;3;Alto;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto
3;2022;7;6;945;0;90;85;80;83;10;0;8;11;49;3;57;0;0;06/07/2022;5565096;MAJOR;LA LOTO;ANITTA TINI BECKY G;1051;0,75;121189256;1;1;1;4;4;4;2;3;1;3;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Alto
1;2021;11;17;731;0;106;86;86;79;11;0;8;9;14;14;24;0;4;17/11/2021;2726514;MAJOR;DANCE CRIP;TRUENO;769;4,5;198883004;1;2;2;4;4;4;2;4;1;3;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Alto
2;2023;3;31;2610;40;100;86;67;66;14;0;12;16;43;100;54;14;187;31/03/2023;6456333;MAJOR;CLASSY 101;FEID YOUNG MIKO;2707;85,25;335222234;1;3;2;4;3;3;2;1;2;4;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto
1;2022;1;21;5415;32;96;87;82;53;10;0;5;8;46;16;53;1;2;21/01/2022;3170547;MINOR;UNA NOCHE EN MEDELL;CRIS MJ;5514;12,75;682475162;1;4;1;4;4;1;2;3;1;3;Alto;Baixo;Alto;Alto;Baixo;Baixo;Alto;Baixo;Alto
1;2022;3;30;315;2;119;87;28;50;12;0;10;10;27;2;31;0;0;30/03/2022;1828295;MINOR;FIM DE SEMANA NO RIO;TETO;373;1;139193812;1;2;2;4;1;1;2;4;1;3;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto
1;2022;8;19;3430;38;95;87;57;55;10;0;29;7;45;69;52;4;3;19/08/2022;7783887;MAJOR;FELIZ CUMPLEAOS FE;FEID;3527;28,5;601863821;8;4;1;4;3;2;2;1;4;3;Alto;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto
1;2022;6;17;2814;0;137;88;8;49;9;0;9;14;38;105;25;0;2;17/06/2022;6670857;MINOR;STICKY;DRAKE;2877;26,75;191448892;4;2;3;4;1;1;2;1;1;4;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Alto
